Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
India,IND,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,152.0066,..,115.2819,..,109.72807,..,..,..,..,134.91257,..,..,..,..,156.21967,..,..,..,..,216.00083,..,..,252.70392,..,..
India,IND,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,110.77041,..,98.73234,..,85.22344,..,..,..,..,92.19858,..,..,..,..,100.61565,..,..,..,..,95.54919,..,..,73.05997,..,..
India,IND,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.7,..,..,..,..,..,..
India,IND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,0.63905,0.68669,0.70379,0.72413,0.75699,0.73591,0.72567,0.71929,0.7569,0.82411,0.80473,0.80507,0.85876,0.83314,0.78849,0.75502,0.74399,0.70642,0.70159,0.6931,0.67111,0.66584,0.64998,..,..
India,IND,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,21770.72,22947.58,24853.47,27295.91,29347.65,33516.09,38515.35,43627.4,48998.11,54797.65,62436.88,74142.9,80493.3,86348.11,96425.77,101813.08,112167.34,121631.31,135787.79,..,..
India,IND,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11347424854,10778725729,14546206697,13927179245,17965366385,18344917155,14615780664,14300754797,15161028362,20273090235,..,..
India,IND,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,72465533.6920887,49565207.8966533,68598351.5448718,75336944.7081246,93836422.8417528,90293739.5324619,118039538.685944,150485539.464685,200807738.730187,315298932.626378,282463092.346092,317035850.702585,345233066.962674,549887942.05063,611481232.354589,671829366.31862,845949436.030585,1159824390.70936,1528826912.72299,1860070100.10474,2438302981.08653,2819291078.7559,3990055616.79302,3903908830.45921,4848711888.70729,5009034406.59605,5466041709.7527,6515405393.63595,7905957776.50492,7889685402.17332,..
India,IND,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,1323398.8097299,615524.763325468,731658.988919697,290980.453742414,446175.135529177,1395550.26340294,6899307.42773766,12414145.5187344,19303913.3226733,22883886.5633397,82548708.7700892,37156159.5439439,20159947.9368238,24088615.6906115,52796059.5739589,205974583.701422,60913260.3059551,163126496.583273,147815443.392231,191939516.593492,127378163.310578,302615975.492119,321445173.962871,445568319.526626,658722433.043535,466556838.054459,524879155.063454,659628260.998322,784900902.149806,871605164.428633,..
India,IND,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15090,12361,15211,6500,10801,7540,17806,22161,14809,25665,37586,39141,48785,41090,44947,..,..
India,IND,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63906,73308,88210,117014,119371,134403,172120,176386,176044,183172,200144,250586,264662,242483,297751,..,..
India,IND,"Trademark applications, total",IP.TMK.TOTL,20681,21994,22982,27485,37097,42723,43234,43302,51704,65730,84275,90236,94120,92251,78996,85669,103421,123514,130172,141943,189926,198547,190851,202818,223756,274822,296321,266169,323970,..,..
India,IND,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,134,103,147,204,254,411,587,403,482,381,499,540,533,541,1009,1542,1937,2529,2249,1825,2622,3060,3445,3315,3141,3461,3920,3583,3704,..,..
India,IND,"Industrial design applications, resident, by count",IP.IDS.RSCT,903,1065,1042,1281,1514,1613,1770,2192,2594,2470,2708,2810,2591,2816,3093,3407,3584,3873,4308,4267,4416,5156,5100,5182,6168,6829,6753,7534,8928,..,..
Indonesia,IDN,"Patent applications, residents",IP.PAT.RESD,..,34,67,38,29,61,40,79,93,152,157,212,234,201,227,235,288,284,386,415,508,533,..,663,702,1058,1101,2271,1407,..,..
Indonesia,IDN,"Patent applications, nonresidents",IP.PAT.NRES,..,1280,3905,2031,2305,2813,3957,3939,1753,2784,3733,3714,3609,3099,3441,4069,4324,4850,4747,4103,5122,5297,..,6787,7321,8095,8538,7032,8347,..,..
Indonesia,IDN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,86.084602355957,87.0897979736328,86.7461013793945,86.0164031982422,85.8849029541016,..,86.0538024902344,89.0280990600586,86.8520965576172,87.8559036254883,87.2611999511719,79.7444000244141,86.0652008056641,78.8404006958008,79.5507965087891,87.2422027587891,85.2092971801758,80.466796875,84.38330078125,79.8354034423828,84.0130004882813,85.4476013183594,87.9167022705078,86.605598449707,86.4095993041992,85.6206970214844,85.5942993164063,84.9628982543945,81.9134979248047,84.1673965454102,..
Indonesia,IDN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,212.67641,199.23758,..,..,..,..,..,..,..,89.4684,..,..,..,..,..,..,178.87539,215.19041,215.99355,..,..
Indonesia,IDN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.31166,17.48575,34.74204,..,..
Indonesia,IDN,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.9,..,..,..,..,..
Indonesia,IDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.06769,0.04756,..,..,..,..,..,..,..,0.08332,..,..,..,0.0847,..,..,0.24535,0.2381,0.22634,..,..
Indonesia,IDN,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,395.72,326.74,383.99,373.93,456.9,580.13,682.82,689.57,746.01,1085.13,1427.33,1901.49,2088.11,2825.09,3390.49,4623.15,7354.4,14579.71,26947.57,..,..
Indonesia,IDN,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7065519398,7291773259,7242007286,6520318705,6603091281,5900470886,5418668848,5974888118,6389604745,..,..
Indonesia,IDN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,0,0,0,0,0,0,..,..,..,..,..,..,..,..,990320000,960870000,872228636.997941,1085450000,1327681813.9019,1530107288.81507,1616459043.16398,1787966702.99021,1800089221.79769,1736373353.68153,1861866471.75298,1652686735.72605,1732362913.26963,1900641452.53213,1470072409.73796,1804783826.49402,..
Indonesia,IDN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,0,0,..,..,..,..,..,..,..,..,221187500,263330000,13445052.7973301,30690000,27211956.7544272,38128141.0043154,59560687.4038917,78800621.040719,58049485.7143211,51972616.78515,59613861.4001358,52092244.6704267,46702857.3152511,49809737.2170658,61194660.7122356,173916121.812821,..
Indonesia,IDN,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21839,11931,11877,14965,16192,29264,..,..
Indonesia,IDN,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45371,34521,37657,48756,51918,58659,..,..
Indonesia,IDN,"Trademark applications, total",IP.TMK.TOTL,19138,15780,27488,..,25410,..,28189,..,..,..,..,38648,30004,36340,49311,40816,52649,43259,47606,42777,47794,53196,62455,60983,46452,47544,62939,68106,74706,..,..
Indonesia,IDN,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3321,2553,..,..,..,1488,1197,1321,1312,1322,1367,..,..
Indonesia,IDN,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2866,3601,..,..,..,2771,2534,2651,2581,2319,2432,..,..
"Iran, Islamic Rep.",IRN,"Patent applications, residents",IP.PAT.RESD,182,262,225,278,266,278,288,284,337,366,410,691,910,1287,2426,4051,5970,10648,15403,12184,11108,11529,10622,11305,13683,..,14930,15264,11908,..,..
"Iran, Islamic Rep.",IRN,"Patent applications, nonresidents",IP.PAT.NRES,173,165,175,164,131,129,227,115,159,177,206,302,285,355,356,443,557,502,552,516,528,489,432,338,119,..,702,995,915,..,..
"Iran, Islamic Rep.",IRN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.7600021362305,..,..,..,..
"Iran, Islamic Rep.",IRN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,716.40808,..,752.46181,716.57342,743.10098,..,697.06229,679.38896,..,825.2793,..,1474.91351,..,..,..
"Iran, Islamic Rep.",IRN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,187.83456,189.03804,..,160.58917,..,496.81506,..,..,..
"Iran, Islamic Rep.",IRN,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,0.50218,0.49558,0.59484,0.50453,0.62284,0.55921,..,0.64647,0.27258,0.26442,..,0.31655,0.25267,..,0.41763,..,0.83027,..,..,..
"Iran, Islamic Rep.",IRN,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,1567.77,1907.03,2769.16,3838.54,5125.69,7089.89,10032.85,13352.19,17034.49,20696.31,25319.91,31514.73,32103.33,33171.3,36463.16,37229.52,42855.86,46727.38,48305.64,..,..
"Iran, Islamic Rep.",IRN,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,710992017,..,280498131,308948526,..,249197112,278924957,..,..,..
"Iran, Islamic Rep.",IRN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13176,29244,29995,..,..
"Iran, Islamic Rep.",IRN,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,177538,329107,354343,..,..
"Iran, Islamic Rep.",IRN,"Trademark applications, total",IP.TMK.TOTL,2593,3043,3883,5370,6765,6750,5732,6940,6278,9494,10220,11082,13023,8762,20650,24080,27809,32938,34650,27299,29518,31165,28856,38967,55401,62949,57048,109682,111713,..,..
"Iran, Islamic Rep.",IRN,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,157,203,231,193,92,..,168,160,164,..,..
"Iran, Islamic Rep.",IRN,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3699,4089,3528,4632,8772,..,15811,17818,14610,..,..
Iraq,IRQ,"Patent applications, residents",IP.PAT.RESD,..,..,149,164,112,76,68,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,335,..,613,653,..,..
Iraq,IRQ,"Patent applications, nonresidents",IP.PAT.NRES,..,..,25,28,25,24,18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102,..,101,77,..,..
Iraq,IRQ,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.6035995483398,..,..,..,..,64.9774017333984,..,..,..,..,..,..,..,..
Iraq,IRQ,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,377.51805,391.46408,415.83311,432.01568,441.29756,..,..,69.56885,65.81003,64.76253,105.92266,111.13687,..,..
Iraq,IRQ,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.45197,59.64261,61.95389,64.79058,63.14015,..,..,25.43982,24.98398,25.99286,19.29188,22.97859,..,..
Iraq,IRQ,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.04554,0.03435,0.04562,0.03684,0.03476,..,..,0.03733,0.03775,0.03658,0.04455,0.04306,..,..
Iraq,IRQ,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,91.98,92.61,105.64,120.19,92.74,140.61,248,242.15,309.54,373.46,553.68,639.74,825.53,839.22,865.95,894.35,1235.96,2259.36,6073.39,..,..
Iraq,IRQ,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28600000,0,203600000,100000,400000,5300000,0,0,400000,1000000,1400000,1500000,5700000,7800000,10200000,..
Iraq,IRQ,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,200000,0,0,300000,0,0,0,0,0,100000,100000,100000,1700000,..
Iraq,IRQ,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5000,10000,..,..
Iraq,IRQ,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,772,1832,..,..
Iraq,IRQ,"Trademark applications, total",IP.TMK.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1248,5772,11832,..,..
Iraq,IRQ,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15,..,8,..,..
Iraq,IRQ,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52,..,81,..,..
Ireland,IRL,"Patent applications, residents",IP.PAT.RESD,734,786,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79,62,76,..,..
Ireland,IRL,"Patent applications, nonresidents",IP.PAT.NRES,4001,3794,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70,75,32,..,..
Ireland,IRL,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,80.4943008422852,81.9057998657227,83.293701171875,83.0407028198242,82.1464996337891,83.7089996337891,..,87.2078018188477,86.2325973510742,86.7424011230469,83.3139038085938,83.4459991455078,82.5372009277344,83.0833969116211,83.334098815918,85.39990234375,84.625602722168,84.0474014282227,82.8105010986328,82.2049026489258,81.1580963134766,81.3980026245117,80.3949966430664,80.8634033203125,80.7221984863281,81.0082015991211,81.2091979980469,81.03759765625,..
Ireland,IRL,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,1773.7516,1930.22753,2093.25539,2110.96544,2251.06216,2329.10707,2399.18239,2522.31364,2713.07228,2797.96572,2877.11763,2935.43441,3284.06258,3156.91625,3112.64841,3325.77887,4853.9581,5136.47506,5304.47968,5270.65971,5178.20302,5401.03558,5243.12624,..,..
Ireland,IRL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,517.05432,535.11466,611.18997,688.46899,686.73784,610.8408,606.19274,630.89248,669.5202,734.80708,701.55152,679.47837,673.25321,675.03587,670.13283,794.03542,874.52839,1009.22516,1045.85329,1161.91749,1151.98543,1164.60931,..,..,..
Ireland,IRL,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,1.27006,1.24317,1.20958,1.15338,1.08497,1.05306,1.05605,1.12451,1.17866,1.19281,1.19836,1.23325,1.38766,1.6082,1.59153,1.56058,1.56119,1.5658,1.52307,1.18267,1.16892,..,1.14647,..,..
Ireland,IRL,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,2661.9,2827.14,3037.19,3106.03,3846.32,4739.54,4828.34,5491.29,5762.49,6407.76,6976.23,7319.96,7079.47,7127.84,7194.18,6847.04,7044.16,7108.63,7174.11,..,..
Ireland,IRL,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31642374025,31031561099,26463470196,23348668172,27793208823,26223319165,25029015199,25865024116,30632324601,37990080238,34827021587,36493794777,..,..
Ireland,IRL,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19214895716.5571,22041813682.5763,24012890153.5298,35450512679.9349,35043049664.2151,37458289198.4127,40850357075.8387,38193322607.8785,42172564892.3144,57267745572.5708,70703012433.9491,76560417794.4114,75297536577.4298,85482296094.3408,94262327694.67,..
Ireland,IRL,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,773080030.993002,925688450.408839,1185147192.36663,1474944933.25697,1699539803.78113,2920454233.04473,5006591257.65692,4984886674.48512,5827455129.30319,6937872103.19759,8127061423.30381,8906171885.48058,10401540497.5824,14335353391.4652,11868205387.2565,..
Ireland,IRL,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Trademark applications, total",IP.TMK.TOTL,7516,6484,6686,5848,6662,7301,6530,4709,4910,4518,4781,4192,5674,5937,6303,5401,5394,5365,4812,3758,3567,3439,3441,3381,3497,3577,3579,3770,3746,..,..
Ireland,IRL,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,..,14,..,..,..,..,63,59,30,467,..,..
Ireland,IRL,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107,..,110,..,..,..,..,115,122,125,88,..,..
Isle of Man,IMN,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
